,loggingTime(txt),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
0,0.0,0.2724522948265076,0.2894352674484253,0.195425420999527,0.1124267578125,-0.563568115234375,-0.735198974609375
1,0.030000000000000002,-0.5756465196609497,-0.1542236506938934,0.219671368598938,0.1145477294921875,-0.6395416259765625,-0.8085784912109375
2,0.07,-0.5030498504638672,-0.3297102451324463,0.184572234749794,0.1508026123046875,-0.6909637451171875,-0.800506591796875
3,0.1,0.2934617102146149,-0.1098745688796043,0.2031592428684235,0.1222381591796875,-0.6628875732421875,-0.6901702880859375
4,0.14800000000000002,0.4790318310260773,-0.1731728464365005,0.0514051355421543,0.0920257568359375,-0.6483154296875,-0.770751953125
5,0.17,-0.1901704668998718,-0.257963627576828,0.052602756768465,0.0759429931640625,-0.564544677734375,-0.9129180908203124
6,0.20800000000000002,-0.1797820180654526,0.0939488634467124,0.0444028861820697,0.067230224609375,-0.628692626953125,-0.722564697265625
7,0.23,0.374631404876709,0.2945195138454437,0.0513156503438949,0.12158203125,-0.65936279296875,-0.6449737548828125
8,0.27,0.374631404876709,0.2945195138454437,0.0513156503438949,0.0307769775390625,-0.5420684814453125,-0.81109619140625
9,0.30000000000000004,-0.143885537981987,-0.4379299283027649,-0.1196750029921532,0.043670654296875,-0.4812774658203125,-0.90032958984375
10,0.34,-0.143885537981987,-0.4379299283027649,-0.1196750029921532,0.0840301513671875,-0.6391448974609375,-0.622528076171875
11,0.389,-0.1232191398739815,0.942257821559906,0.0831100642681121,0.067840576171875,-0.5989227294921875,-0.6405181884765625
12,0.4,-0.1383139342069626,1.124452590942383,0.0476889573037624,0.1024322509765625,-0.5878143310546875,-0.739898681640625
13,0.449,0.2404139339923859,1.555698037147522,0.0406286530196666,0.139923095703125,-0.581939697265625,-0.7164764404296875
14,0.47000000000000003,0.2524583339691162,0.4230676293373108,0.0136822564527392,0.2529144287109375,-0.767913818359375,-0.99383544921875
15,0.509,0.2524583339691162,0.4230676293373108,0.0136822564527392,0.2342529296875,-0.6656951904296875,-0.8084259033203125
16,0.54,0.0377356596291065,0.0261684861034154,0.0638655349612236,0.1907196044921875,-0.6055450439453125,-0.7758941650390625
17,0.5700000000000001,0.2335533648729324,0.188047394156456,0.0843827947974205,0.207611083984375,-0.639495849609375,-0.7521209716796875
18,0.632,0.5569612383842468,0.7252482771873474,0.2517819106578827,0.243316650390625,-0.6890869140625,-0.759124755859375
19,0.64,0.6385266780853271,0.9503322243690492,0.4731403887271881,0.3101348876953125,-0.683868408203125,-0.7376556396484375
20,0.6900000000000001,0.0062315305694937,0.2150015234947205,0.3202941119670868,0.22998046875,-0.660614013671875,-0.8033294677734375
21,0.7100000000000001,0.0484881736338138,-0.2967192828655243,0.5064371228218079,0.2788238525390625,-0.7192230224609375,-0.7145233154296875
22,0.751,0.0484881736338138,-0.2967192828655243,0.5064371228218079,0.215301513671875,-0.6997222900390625,-0.66461181640625
23,0.771,0.6399314999580383,-0.7847672700881958,0.3390904366970062,0.183929443359375,-0.727569580078125,-0.6067352294921875
24,0.8130000000000001,0.4443220496177673,-0.556122362613678,0.5179430246353149,0.1802520751953125,-0.7266845703125,-0.715362548828125
25,0.8410000000000001,0.3147299885749817,-0.6586077213287354,0.6533889770507812,0.0652618408203125,-0.798553466796875,-0.731719970703125
26,0.88,0.6332360506057739,-0.3983258008956909,0.2188705652952194,0.0314483642578125,-0.771514892578125,-0.6331634521484375
